uf,tipoImovel,complemento,endereco,codigoMobile,cep,bairro,metragem,numero,codigoExterno,id,DATA_REGARGA,cidade,ativo
CE,APARTAMENTO,"AP 101, COND ARMIDA LINS ",RUA FAUSTO CABRAL,,60175415,PAPICU ,,815,4251,1225225,2025-09-23 12:24:54,FORTALEZA,True
CE,,AP 402 COND ARMIDA LINS ,RUA FAUSTO CABRAL,,,PAPICU,,815,4265,1208740,2025-09-23 12:24:54,FORTALEZA ,True
CE,,AP 503 COND ARMIDA LINS ,RUA FAUSTO CABRAL ,,,PAPICU ,,815,4268,1326396,2025-09-23 12:24:54,FORTALEZA,True
CE,APARTAMENTO,"AP 302 , COND ARMIDA LINS ",RUA FAUSTO CABRAL ,,60175415,PAPICU,,815,4261,1222637,2025-09-23 12:24:54,FORTALEZA,True
CE,APARTAMENTO,SAN JUAN AP 301,RUA FAUSTO CABRAL ,,60175415,PAPICU,,835,4315,1230863,2025-09-23 12:24:54,FORTALEZA,True
CE,APARTAMENTO,AP 102,"RUA FLORIANO PEIXOTO , ED TERES",,60025131,JOSE BONIFÁCIO,,2357,4188,1143040,2025-09-23 12:24:54,FORTALEZA,True
CE,CASA,(CASA SUPERIOR-ALTOS),RUA FRANCISCA CLOTILDE,,,RODOLFO TEOFILO,,1134,4361,1268630,2025-09-23 12:24:54,FORTALEZA,True
CE,APARTAMENTO,AP 01,RUA FRANCISCO GLICERIO,,60711055,MARAPONGA,34,748,4463,1330338,2025-09-23 12:24:54,FORTALEZA,True
CE,APARTAMENTO,AP 902 ED SAINT LOUIS,RUA FRANCISCO HOLANDA ,,60135215,DIONISIO TORRES,140,992,4566,1357686,2025-09-23 12:24:56,FORTALEZA,True
CE,PONTO COMERCIAL,,RUA FREDERICO BORGES,,60175140,MEIRELES,,333,3526,705837,2025-09-23 12:24:56,Fortaleza,True
CE,CASA,,RUA FREDERICO BORGES,,60175040,MEIRELES,60,11,4461,1327468,2025-09-23 12:24:56,FORTALEZA,True
CE,APARTAMENTO,AP 1704,"RUA FREI MANSUETO , ED BE LIVE RESIDENCE",,60175185,MUCURIPE,,519,4126,1097923,2025-09-23 12:24:56,FORTALEZA,True
CE,APARTAMENTO,AP 1804,"RUA FREI MANSUETO , ED BE LIVE RESIDENCE",,60175185,MUCURIPE,,519,4099,1099110,2025-09-23 12:24:56,FORTALEZA,True
CE,RESIDENCIAL,,RUA FREI MARCELINO ,,61700000,CENTRO,,177,4374,1381912,2025-09-23 12:24:56,AQUIRAZ,True
CE,APARTAMENTO,AP 303 BL B ED POTIGUARA,RUA GENERAL TERTULIANO POTIGUARA,,60135280,ALDEOTA,110,47,4784,1491987,2025-09-23 12:24:56,FORTALEZA,True
CE,APARTAMENTO,AP 402,RUA GENERAL TERTULIANO POTIGUARA- ED TERESA MENDES,,60135280,ALDEOTA,,300,4087,1072040,2025-09-23 12:24:56,FORTALEZA,True
CE,CASA,,RUA GUANABARA,,60440135,DEMOCRITO ROCHA,60,664,4603,1386213,2025-09-23 12:24:56,FORTALEZA,True
CE,,A,RUA GUANABARA ,,,DEMOCRITO ROCHA ,,664 ,4605,1397947,2025-09-23 12:24:56,FORTALEZA ,True
CE,APARTAMENTO,AP 1301 ED CIDADE,RUA GUILHERME ROCHA,,60030141,CENTRO,64,1299,4376,1274731,2025-09-23 12:24:58,FORTALEZA,True
CE,RESIDENCIAL,AP 11 ED ANDRE REIS,RUA HERMINIA BONAVIDES,,,VICENTE PIZON,,333,4437,1335315,2025-09-23 12:24:58,FORTALEZA,True
CE,APARTAMENTO,TORRE A,"RUA HIL DE MORAES , AP 1203 -ED FORTALEZA SUL",,60812260,EDSON QUEIROZ,,12 ,4073,1063586,2025-09-23 12:24:58,FORTALEZA,True
CE,APARTAMENTO,AP 1107 TORRE C ,"RUA HIL DE MORAES, ED FORTALEZA SUL ",,60812260,EDSON QUEIROZ,,12,4069,1096250,2025-09-23 12:24:58,FORTALEZA,True
CE,,RES ESTRELA DA MANHA ,RUA HUGO VITOR ,,,ANTONIO BEZERRA ,,940 AP 204 BL 1,4224,1166735,2025-09-23 12:24:58,FORTALEZA,True
CE,SALA                          ,SL 608 TORRE 1 ED BUSINESS PLACE MARACANAU,RUA I,,61900000,JEREISSATI I                                                    ,,17,2709,185608,2025-09-23 12:24:58,MARACANAU                                                       ,True
CE,SALA                          ,SL 606 TORRE 1 ED BUSINESS PLACE MARACANAU,RUA I,,61900000,JEREISSATE I                                                    ,,17,2708,185607,2025-09-23 12:24:58,MARACANAU                                                       ,True
CE,APARTAMENTO ,AP 203 BL A ED EUGENIO PORTO ,RUA IDEFONSO ALBANO,,,JOAQUIM TAVORA ,,2955,4483,1343812,2025-09-23 12:24:58,FORTALEZA,True
CE,PONTO COMERCIAL,LOJA 02 ED GUILHERMINA REIS,RUA IDELFONSO ALBANO,,,JOAQUIM TAVORA,,2395,4322,1241580,2025-09-23 12:24:58,FORTALEZA,True
CE,, ED GUILHERMINA REIS ,RUA ILDEFONSO ALBANO ,,,JOAQUIM TAVORA ,,"2395,  3 E 3 A",4452,1340018,2025-09-23 12:24:58,FORTALEZA ,True
CE,RESIDENCIAL,ALTOS CASA,RUA ISAC MEYER,,,ALDEOTA,,356,4406,1353133,2025-09-23 12:25:00,FORTALEZA,True
CE,CASA,CASA 206 RESID NOVA JERUSALEM,RUA ITABORAÍ,,60861830,PASSARÉ,,436,4065,1051797,2025-09-23 12:25:00,FORTAELZA,True
CE,RESIDENCIAL,,RUA JACY ,,60764840,ARACAPE,63,55,4615,1392031,2025-09-23 12:25:00,FORTALEZA,True
CE,CASA,,RUA JAIME BENEVOLO,,60050080,JOSE BONIFACIO,,910,3669,821680,2025-09-23 12:25:00,FORTALEZA,True
CE,APARTAMENTO,AP 205 BL 01 ED ANTONIETA,RUA JAIME VASCONCELOS,,60165260,MUCURIPE,31,577,4426,1309482,2025-09-23 12:25:00,FORTALEZA,True
CE,RESIDENCIAL,SALA 908,RUA JOÃO CARVALHO,,60140140,ALDEOTA,48,800,4557,1378468,2025-09-23 12:25:00,FORTALEZA,True
CE,APARTAMENTO,"AP 1503 , ED JOÃO CORDEIRO",RUA JOÃO CORDEIRO ,,60110355,MEIRELES,,688,4233,1205563,2025-09-23 12:25:00,FORTALEZA,True
CE,APARTAMENTO,AP 503,"RUA JOÃO CORDEIRO, ED LA FONTAINE II",,60110300,CENTRO,,944,4211,1149203,2025-09-23 12:25:00,FORTALEZA,True
CE,APARTAMENTO,AP 1.403 BL 14 (AP 03) RES PARK MARAPONGA,RUA JOAQUIM JERONIMO,,60711520,MARAPONGA,,559,3463,684258,2025-09-23 12:25:02,FORTALEZA,True
CE,,AP 702 ED. ATHENAS,RUA JOAQUIM LIMA ,,,PAPICU,,527,4146,1110681,2025-09-23 12:25:02,FORTALEZA,True
CE,APARTAMENTO,AP 702,"RUA JOAQUIM NABUCO, ED JACQUES DE VILLON",,60125055,ALDEOTA,,1441,4159,1170823,2025-09-23 12:25:02,FORTALEZA,True
CE,,AP 102 SALA  ED PATATIVA DO ASSARE,RUA JOSE GOMES DE MOURA ,,,JOSE BONIFACIO ,,91,4184,1157699,2025-09-23 12:25:02,FORTELEZA ,True
CE,APARTAMENTO                   ,AP 313 BL A ED SEVILHA PQ DEL SOL,RUA JOSE NOGUEIRA FREIRE,,60824050,CIDADE DOS FUNCIONARIOS                                         ,,80,2636,164599,2025-09-23 12:25:02,FORTALEZA                                                       ,True
CE,CASA                          ,CASA 1 SÃO BENTO (MESSEJANA),RUA JOSE PAULO SOBRINHO,,60000000,MESSEJANA                                                       ,,291,2359,142828,2025-09-23 12:25:02,FORTALEZA                                                       ,True
CE,CASA                          , CS 1  SÃO BENTO,RUA JOSE PAULO SOBRINHO,,60000000,MESSEJANA                                                       ,,291,2355,84503,2025-09-23 12:25:02,FORTALEZA                                                       ,True
CE,CASA                          ,CASA 2 ANTIGA RUA SAO BENTO,RUA JOSE PAULO SOBRINHO,,60000000,MESSEJANA                                                       ,,291,2445,101799,2025-09-23 12:25:02,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 202 SOLAR DA ABOLIÇÃO,RUA JOSE VILAR,,,MEIRELES,,600,4365,1268578,2025-09-23 12:25:02,FORTALEZA,True
CE,APARTAMENTO,AP 201 BL C ED CHAMPS ELYSEES,RUA JOSE VILAR,,60125025,ALDEOTA,,1187,3518,698989,2025-09-23 12:25:02,FORTALEZA,True
CE,,ED MAIZE ,RUA JOSE VILAR ,,,ALDEOTA,,640 AP 303,4554,1347038,2025-09-23 12:25:04,FORTALEZA,True
CE,APARTAMENTO,AP 302 ED MANOEL MARCAL,RUA JOSE VILAR ,,60125025,ALDEOTA,,1582,4149,1118509,2025-09-23 12:25:04,FORTALEZA,True
CE,APARTAMENTO,"AP 103, ED ATLANTA",RUA JUAZEIRO DO NORTE ,,60,MEIRELES,,283,4343,1244949,2025-09-23 12:25:04,FORTALEZA ,True
CE,APARTAMENTO ,"AP 302, ED RUI CASTELO BRANCO",RUA JUAZEIRO DO NORTE ,,60165110,MEIRELES,,333,4381,1276094,2025-09-23 12:25:04,FORTALEZA,True
CE,,VIVENDAS SOL POENTE CASA 01,RUA JULIA DA SILVA OLIVEIRA,,61600370,GRILO,86,68,4730,1488595,2025-09-23 12:25:04,CAUCAIA,True
CE,APARTAMENTO,AP 202 C ED SAO CRISTOVAO,RUA JUVENAL DE CARVALHO,,60050220,FATIMA,,1051,4186,1139085,2025-09-23 12:25:04,FORTELEZA,True
CE,CASA                          , ,RUA LIVREIRO LUIZ MAIA,,60810701,LUCIANO CAVALCANTE                                              ,,65,2274,70164,2025-09-23 12:25:04,FORTALEZA                                                       ,True
CE,CASA,,RUA MAJOR FACUNDO,,,JOSE BONIFACIO,100,1925,4872,1520702,2025-09-23 12:25:04,FORTALEZA,True
CE,CASA                          ,A                                                               ,RUA MAJOR LAURINDO,,60410465,JARDIM AMERICA                                                  ,,137,2781,201030,2025-09-23 12:25:06,FORTALEZA                                                       ,True
CE,,,RUA MAJOR PEDRO SAMPAIO ,,,RODOLFO TEOFILO ,,1499,4555,1351382,2025-09-23 12:25:06,FORTALEZA,True
CE,CASA,CASA 6 COND VILLAGE MAISON,RUA MANOEL GOMES,,61760000,AMADOR,,80,3238,612141,2025-09-23 12:25:06,EUSÉBIO,True
CE,,AP 1101 ED VILLA PASSAREDO,RUA MANOEL LIMA SOARES ,,,LUCIANO CAVALCENTE ,,740,4147,1111428,2025-09-23 12:25:06,FORTALEZA,True
CE,APARTAMENTO,AP 302 ED MADISON PLACE,RUA MARCOS MACEDO,,,ALDEOTA,,1505,4454,1326632,2025-09-23 12:25:06,FORTALEZA,True
CE,RESIDENCIAL,AP 403 ED GRAMADO,RUA MARECHAL RONDON,,60175060,ALDEOTA,107,330,4650,1441446,2025-09-23 12:25:06,FORTALEZA ,True
CE,apartamento,410,"RUA MAXIMIANO BARRETO, COND COPACABANA",,60863260,MESSEJANA,,1055,4081,1094034,2025-09-23 12:25:06,Fortaleza,True
CE,CASA,A,RUA MIRACEMA,,60871120,MESSEJANA,,233,3489,691672,2025-09-23 12:25:06,FORTALEZA,True
CE,APARTAMENTO,"AP 901 , TORRE 01, ED FANTASTIQUE",RUA MIRTIL MEYER ,,60762080,MONDUBIM,,991,4651,1424907,2025-09-23 12:25:08,FORTALEZA,True
CE,APARTAMENTO,AP 702 ED LAUSANNE,RUA MONSENHOR CATAO,,60175000,ALDEOTA,,1283,4778,1486268,2025-09-23 12:25:08,FORTALEZA,True
CE,CASA ,CASA 09 QD 42 LT14,RUA MORADA NOVA ,,60870610,JANGURUSSU,,510,3971,1097890,2025-09-23 12:25:08,FORTALEZA,True
CE,APARTAMENTO,AP 304 TORRE 1 ED FANTASTIQUE II,RUA MOREIRA DA ROCHA,,60762370,MONDUBIM,49,210,4701,1456228,2025-09-23 12:25:08,FORTALEZA,True
CE,APARTAMENTO,AP 304 TORRE 02 ED. FANTASTIQUE 2,RUA MOREIRA DA ROCHA ,,60762370,MONDUBIM,,210,4713,1469150,2025-09-23 12:25:08,FORTALEZA,True
CE,PONTO COMERCIAL,B (RUA JABORANDI 1157 IPTU),RUA MUTAMBA,,60865270,JANGURUSSU,30,11,4444,1311860,2025-09-23 12:25:08,FORTALEZA,True
CE,APARTAMENTO,AP 103 ED MONTERREY,RUA NOGUEIRA ACIOLI,,60110140,CENTRO,60,1030,4691,1448877,2025-09-23 12:25:08,FORTALEZA,True
CE,CASA                          , ,RUA OLEGARIO MEMORIA,,60833045,SAPIRANGA                                                       ,,3060,2191,63242,2025-09-23 12:25:08,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 04 BL 11 VILA ALENCAR,RUA OLEGARIO MEMÓRIA,,60833045,SAPIRANGA,,1362,4124,1110518,2025-09-23 12:25:08,FORTALEZA,True
CE,CASA,A,RUA OLIVEIRA SOBRINHO,,60541795,BOM SUCESSO,,555,4107,1104014,2025-09-23 12:25:10,FORTALEZA,True
CE,CASA ,,RUA OLIVEIRA SOBRINHO ,,60541795,BOM SUCESSO,,555,4106,1097689,2025-09-23 12:25:10,FORTALEZA,True
CE,CASA,,RUA OURO BRANCO ,,60356060,PRESIDENTE KENNEDY,124,48,4362,1263546,2025-09-23 12:25:10,FORTALEZA,True
CE,CASA,,RUA PADRE IBIAPINA,,60035105,CENTRO,,1065,4871,1521281,2025-09-23 12:25:10,FORTALEZA,True
CE,CASA,,RUA PADRE RODOLFO,,60764210,MANUEL SATIRO,,883,4083,1114616,2025-09-23 12:25:10,FORTALEZA,True
CE,PONTO COMERCIAL,,RUA PADRE VADEVINO,,60135041,ALDEOTA,334,1167,4219,1213433,2025-09-23 12:25:10,FORTALEZA,True
CE,APARTAMENTO,AP 501,"RUA PAULA NEY , ED ARNALDO BERNHARD",,60140200,ALDEOTA,,444,4133,1102755,2025-09-23 12:25:10,FORTALEZA,True
CE,RESIDENCIAL ,ALTOS,RUA PEDRO BRASIL ,,61700000,CENTRO,,380,4372,1380539,2025-09-23 12:25:10,AQUIRAZ,True
CE,CASA ,,RUA PERO COELHO,,60140100,CENTRO,,300,4690,1474342,2025-09-23 12:25:10,FORTALEZA,True
CE,PONTO COMERCIAL, PONTO COMERCIAL,RUA PERU ,,,ITAPERI,,2029,4346,1272969,2025-09-23 12:25:10,FORTALEZA,True
CE,CASA,,RUA PINHO PESSOA ,,60135205,JOAQUIM TAVORA,215,1395,4325,1252964,2025-09-23 12:25:12,FORTALEZA,True
CE,CASA,,RUA POETA SIDNEY NETO,,60811480,EDSON QUEIROZ,290,122,4665,1429744,2025-09-23 12:25:12,FORTALEZA,True
CE,APARTAMENTO,AP 1203 ED JOSE RANDAL DE MESQUITA,RUA PROFESSOR DIAS DA ROCHA,,60170310,MEIRELES,,711,4096,1074583,2025-09-23 12:25:12,FORTALEZA,True
CE,,sala 07,Rua Professor Dias da Rocha ,,60421070,Meireles,,162,,1536661,2025-09-23 12:25:12,Fortaleza,True
CE,,,RUA PROFESSOR DIAS DA ROCHA ,,,MEIRELES ,,263,4298,1220047,2025-09-23 12:25:12,FORTALEZA,True
CE,CASA,CASA,RUA PROFESSOR JOAQUIM ANTONIO,,,ELLERY,,179,4304,1271942,2025-09-23 12:25:14,FORTALEZA,True
CE,PONTO,Q003,RUA PROFESSOR JUCA FONTENELLE,,60811080,LUCIANO CAVALCANTE,300,36,4413,1325190,2025-09-23 12:25:14,FORTALEZA,True
CE,APARTAMENTO,AP 303 ED PORTO FINO,RUA PROFESSOR OTAVIO LOBO,,60176051,COCO,,539,4062,1056242,2025-09-23 12:25:14,FORTALEZA,True
CE,APARTAMENTO,AP 701- ED LIVERPOOL,RUA PROFESSOR OTAVIO LOBO ,,60192290,COCÓ,,681,4599,1385077,2025-09-23 12:25:14,FORTALEZA,True
CE,RESIDENCIAL ,AP 203 BL 04 ED BONAVITTA,RUA PROFESSOR PAULO MARIA DE ARAGÃO ,,,MESSEJANA,,121,4336,1241617,2025-09-23 12:25:14,FORTALEZA,True
CE,CASA,,RUA PROFESSOR VIRGILIO MORAIS,,60526720,AUTRAN NUNES,,607,4403,1471320,2025-09-23 12:25:14,FORTALEZA,True
CE,CASA ,CASA 09 ED DEL MAR ,RUA RAFAEL TOBIAS,,60833196,SAPIRANGA-COITE,,980,4841,1512438,2025-09-23 12:25:14,FORTALEZA,True
CE,CASA,,RUA RAIMUNDA NOGUEIRA MARTINS ,,,CENTRO,,1213,4629,1404075,2025-09-23 12:25:14,AQUIRAZ,True
CE,PONTO,,RUA RODRIGUES JUNIOR,,60060000,CENTRO,139,408,4468,1455206,2025-09-23 12:25:14,FORTALEZA,True
CE,RESIDENCIAL,A,RUA  ROUXINOL,,61700000,PLANALTO DO SOL,107,64,4476,1358566,2025-09-23 12:25:16,AQUIRAZ,True
CE,CASA,,RUA SANTA TEREZINHA DO MENINO JESUS E DA SAGRADA FACE,,60135645,TAUAPE,348,11,4210,1179636,2025-09-23 12:25:16,FORTALEZA,True
CE,APARTAMENTO, I ETAPA ,RUA SARDINHA ,,,PORTO DAS DUNAS ,,54 ,4455,1382168,2025-09-23 12:25:16,AQUIRAZ,True
CE,APARTAMENTO,"AP 303, ED ORPRO SKY",RUA SILVA JATAHY ,,,MEIRELES,,1377,4377,1270999,2025-09-23 12:25:16,FORTALEZA,True
CE,PONTO COMERCIAL               , CASA B,RUA SILVA JATAHY (1610) (R FREDERICO BORGES),,60175040,ALDEOTA                                                         ,,124 B,1689,75348,2025-09-23 12:25:16,FORTALEZA                                                       ,True
CE,APARTAMENTO ,AP 904 TORRE  FLÁVIO MARCÍLIO COND JARDINS DE MONET,RUA SILVA PAULET,,60120020,MEIRELES,71,665,4669,1433319,2025-09-23 12:25:16,FORTALEZA,True
CE,CASA ,,RUA SILVEIRA FILHO ,,,JOQUEI CLUBE,,518,4621,1400715,2025-09-23 12:25:16,FORTALEZA,True
CE,CASA ,,RUA SOUSA GIRÃO,,,FATIMA,,447,4616,1402106,2025-09-23 12:25:16,FORTALEZA,True
CE,CASA                          ,A,RUA T,,61900000,LOTEAMENTO VILA BURITI                                          ,,76,2598,155440,2025-09-23 12:25:16,MARACANAU                                                       ,True
CE,,casa,Rua T - ,,,PARQUE DOM PEDRO,,93,4443,1311566,2025-09-23 12:25:19,Fortaleza,True
CE,APARTAMENTO,AP 401 BL 01 ED SANTA BARBARA,RUA TIBURCIO RODRIGUES,,60130450,TAUAPE,61,100,4571,1363672,2025-09-23 12:25:19,FORTALEZA,True
CE,CASA,,RUA TIGIPIO,,60060420,PRAIA DE IRACEMA,103,104,4101,1171760,2025-09-23 12:25:19,FORTALEZA,True
CE,APARTAMENTO,AP 200 ED LARA II,RUA TORQUATO AGUIAR,,60115010,MEIRELES,270,55,4364,1267420,2025-09-23 12:25:19,FORTALEZA,True
CE,CASA,,RUA TUPI,,60520445,HENRIQUE JORGE,90,706,4402,1311684,2025-09-23 12:25:19,FORTALEZA,True
CE,CASA                          ,LOTEAMENTO MORADA DO SIQUEIRA,RUA TURQUESA,,60732485,SIQUEIRA                                                        ,,147,2088,34718,2025-09-23 12:25:19,FORTALEZA                                                       ,True
CE,CASA ,E,RUA VERA CRUZ ,,61650240,PARQUE GUADALAJARA,,780,4591,1381908,2025-09-23 12:25:19,CAUCAIA,True
CE,,COND PARQUE VERDE I,RUA VERDE 44 (R 5 LOT PARQUE VERDE),,,JANGURUSSU,,76 CASA 03,4289,1210581,2025-09-23 12:25:19,FORTALEZA,True
CE,APARTAMENTO ,ED INSPIRATTO RESIDENCE CLUB ,RUA VEREADOR PEDRO PAULO ,,,ENGENHEIRO LUCIANO CAVALCANTE ,,455 AP 506 BL 2,4565,1354763,2025-09-23 12:25:19,FORTALEZA,True
CE,,,RUA VICENTE LEITE ,,,ALDEOTA,,1154,4131,1110380,2025-09-23 12:25:21,FORTALEZA,True
CE,APARTAMENTO,AP 2507 ED SKY TOWER,RUA VINTE E CINCO DE MARCO,,60060120,CENTRO,,200,3565,740913,2025-09-23 12:25:21,FORTALEZA,True
CE,APARTAMENTO,AP 502 ED BERMA II,RUA VISCONDE DE MAUA,,60125160,MEIRELES,117,662,4270,1187712,2025-09-23 12:25:21,FORTALEZA,True
CE,CASA,CASA,RUA VISCONDE DO RIO BRANCO,,60055171,JOAQUIM TÁVORA,,2212,3547,765913,2025-09-23 12:25:21,FORTALEZA,True
CE,APARTAMENTO,AP 601 ED ROLAND GARROS,RUA VIVENTE LEITE,,60170150,MEIRELES,178,550,4331,1263129,2025-09-23 12:25:21,FORTALEZA,True
CE,EUSEBIO,,RUA YPE BRANCO (ANTIGA RUA SERVIDAO DE PASSAGEM),,61760465,CENTRO,83,12,4731,1476211,2025-09-23 12:25:21,EUSEBIO,True
CE,CASA,,RUA ZILMAR RODRIGUES MONTEIRO,,61601045,PADRE ROMUALDO,80,190,4317,1233773,2025-09-23 12:25:21,CAUCAIA,True
CE,SALA COMERCIAL ,SALA 112,RU DOUTOR GILBERTO STUDART,,60192095,COCO,,55,4171,1129912,2025-09-23 12:25:21,FORTALEZA,True
CE,APARTAMENTO,AP 1001 ED BOLONHA,RUI BARBOSA,,60115222,JOAQUIM TAVORA,,2111,3116,549379,2025-09-23 12:25:21,FORTALEZA ,True
CE,PONTO COMECIAL,,RUI BARBOSA,,60115222,JOAQUIM TAVORA,,2650,1688,534308,2025-09-23 12:25:24,FORTALEZA ,True
CE,GALPAO                        , ,R UMARI,,60175280,MUCURIPE                                                        ,,5,1542,32108,2025-09-23 12:25:24,FORTALEZA                                                       ,True
CE,,AP 102,ruRUA ROSA LEITE DE OLIVEIRA ,,,JARDIM IRACEMA,,66,4117,1159960,2025-09-23 12:25:24,FORTALEZA,True
CE,apartamento,AP 702 ED. RITZ,R VALDETARIO MOTA,,60192300,coco,130,1500,4724,1469634,2025-09-23 12:25:24,Fortaleza,True
CE,COMERCIAL,PONTO COMERCIAL,R VALDETARIO MOTA,,60175740,PAPICU,,975,2131,39057,2025-09-23 12:25:24,FORTALEZA,True
CE,CASA                          , ,R VALDETARIO MOTA,,60175740,PAPICU                                                          ,,335,2180,142773,2025-09-23 12:25:24,FORTALEZA                                                       ,True
CE,RESIDENCIAL,C TERREO,R VERA CRUZ,,61650240,PARQUE GUADALAJARA (JUREMA),35,780,4589,1538429,2025-09-23 12:25:24,CAUCAIA,True
CE,,A,R VERA CRUZ,,,Jurema,,780,4587,1468317,2025-09-23 12:25:24,Fortaleza,True
CE,CASA,D,R- VERA CRUZ,,61650240,PARQUE GUADALAJARA (JUREMA),,780,4590,1398198,2025-09-23 12:25:24,CAUCAIA,True
CE,APARTAMENTO                   ,AP 305 BL 4 ED INSPIRATTO RESIDENCE CLUB,R VEREADOR PEDRO PAULO,,60821716,PARQUE MANIBURA                                                 ,,455,2530,126740,2025-09-23 12:25:24,FORTALEZA                                                       ,True
CE,CASA,,R- VICENTE BRAGA ,,60720650,PARANGABA,,358,3367,655474,2025-09-23 12:25:27,FORTALEZA,True
CE,APARTAMENTO,AP 1302  ED ORION,R VICENTE DE CASTRO,,60813540,COCO,,1460,1809,34065,2025-09-23 12:25:27,FORTALEZA,True
