codigoExterno,endereco,numero,complemento,bairro,cidade,uf,cep,tipoImovel,metragem,status
3864,R- EVARISTO REIS ,309,AP 208 BL G ED SAMBURA,309,FORTALEZA,CE,60130600,APARTAMENTO,,Ativo
1254,R- EVARISTO REIS ,309,AP 306 BL E RESD SAMBURA,TAUAPE,FORTALEZA,CE,60130600,APARTAMENTO,,Ativo
3400,R- EVARISTO VEIGA,140,AP 801 TORRE PARADISE ED VIVA LA VIDA PARK RES,PARQUE IRACEMA,FORTALEZA,CE,60824160,APARTAMENTO,,Ativo
2338,R FARIAS LEMOS,299,AP 201 BLOCO C ED FARIAS LEMOS,CAMBEBA                                                         ,FORTALEZA                                                       ,CE,60830240,APARTAMENTO                   ,,Ativo
4267,R FAUSTO CABRAL,815,AP 502 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,,39,Ativo
2164,R FAUSTO CABRAL,955,CASA,PAPICU,FORTALEZA,CE,60155410,COMERCIAL,,Ativo
1245,R FAUSTO CABRAL,95,AP 804 ED ACAPULCO,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155410,APARTAMENTO                   ,,Ativo
1895,R FAUSTO CABRAL,940,AP 301 ED TORRES DE MELO,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155410,APARTAMENTO                   ,,Ativo
1861,R FAUSTO CABRAL,920,APTO 1104 ED MODENA,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155410,APARTAMENTO                   ,,Ativo
2532,R FAUSTO CABRAL,920,AP 101 ED MODENA,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155410,APARTAMENTO                   ,,Ativo
2649,R FAUSTO CABRAL,692, ,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155410,CASA                          ,,Ativo
4260,R FAUSTO CABRAL,815,AP 301 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,APARTAMENTO,39,Ativo
4259,R FAUSTO CABRAL,815,AP 204 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,APARTAMENTO,39,Ativo
4258,R FAUSTO CABRAL,815,AP 203 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,,,Ativo
4255,R FAUSTO CABRAL,815,AP 104 COND ARMIDA LINS,PAPICU,FORTALEZA ,CE,60175415,,,Ativo
4253,R FAUSTO CABRAL,815,AP 102 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,APARTAMENTO,,Ativo
2376,R FAUSTO CABRAL,835,ED SAN JUAN  APT M01,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155410,APARTAMENTO                   ,,Ativo
4577,R FAUSTO CABRAL ,920 ,AP 102 ED MODENA ,PAPICU,FORTALEZA-CE,CE,,APARTAMENTO ,,Ativo
4256,R FAUSTO CABRAL ,815,AP 201 COND ARMIDA LINS ,PAPICU,FORTALEZA,CE,,,,Ativo
4254,R- FAUSTO CABRAL,815, AP 103 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,APARTAMENTO,,Ativo
0124,R- FAUSTO CABRAL,920,AP 1103 ED MODENA,PAPICU,FORTALEZA,CE,,APARTAMENTO,,Ativo
3739,R- FAUSTO CABRAL,920,AP 1202 MODENA,PAPICU,FORTALEZA,CE,60155410,APARTAMENTO,,Ativo
4263,R- FAUSTO CABRAL,815,AP 304 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,,39,Ativo
3124,R- FAUSTO CABRAL,95,AP 504 ED ACAPULCO,PAPICU,FORTALEZA ,CE,60155410,APARTAMENTO,,Ativo
4257,R- FAUSTO CABRAL ,815,AP 202 COND ARMIDA LINS,PAPICU,FORTALEZA,CE,60175415,APARTAMENTO,39,Ativo
1468,R F (COHABECE II),101,AP 403 BL D QD 2 COND VILLAGE AGUA FRIA,EDSON QUEIROZ                                                   ,FORTALEZA                                                       ,CE,60812370,APARTAMENTO                   ,,Ativo
2013,R FELIPE NERIS,386, ,COCO                                                            ,FORTALEZA                                                       ,CE,60810310,CASA                          ,,Ativo
2776,R FERNANDO  FARIAS DE MELO,1261,                                                                ,MANUEL SATIRO                                                   ,FORTALEZA                                                       ,CE,60713480,CASA                          ,,Ativo
3487,R- FERNANDO  FARIAS DE MELO,1263,,MANUEL SATIRO,FORTALEZA,CE,60713480,CASA,,Ativo
2068,R FILADELFIA,1600,AP 202 ED CRISTO REI,COCO                                                            ,FORTALEZA                                                       ,CE,60811120,APARTAMENTO                   ,,Ativo
3603,R- FILGUEIRAS LIMA,17,,DAMAS,FORTALEZA,CE,60435800,CASA,,Ativo
1048,R FIRMINO ROCHA AGUIAR,650,AP 1101 ED VIA MONTEVERDI,COCO                                                            ,FORTALEZA                                                       ,CE,60810165,APARTAMENTO                   ,,Ativo
2028,R FIRMINO ROCHA AGUIAR,650,AP 1302 ED VIA MONTEVERDI,COCO                                                            ,FORTALEZA                                                       ,CE,60810165,APARTAMENTO                   ,,Ativo
2247,R FIRMINO ROCHA AGUIAR,1033,AP1302  TORRE B  ED GREENLIFE 1 RESID (GUARARAPES),COCO                                                            ,FORTALEZA                                                       ,CE,60810165,APARTAMENTO                   ,,Ativo
2684,R FISCAL PERDIGAO,685, ,CIDADE DOS FUNCIONARIOS                                         ,FORTALEZA                                                       ,CE,60822470,CASA                          ,,Ativo
4079,R- FISCAL VIEIRA,3192,AP 201 BL 1 ED GEMINI II,JOAQUIM TAVORA,FORTALEZA,CE,60120170,APARTAMENTO,,Ativo
3700,R- FIUZA DE PONTES  ,191,AP 305 ED RESIDENCIAL MARANO,CENTRO,FORTALEZA,CE,60140170,APARTAMENTO,,Ativo
2748,R FLORENCIO FONTENELE,342,AP 201 BL L ED RES CAXANGÁ                                      ,JANGURUSSU                                                      ,FORTALEZA                                                       ,CE,60865000,APARTAMENTO                   ,,Ativo
3148,R FLORENCIO FONTENELE,380,AP 202 BL E RES LUCIA MAIA ARAUJO ,JANGURUSSU,FORTALEZA,CE,60865000,APARTAMENTO,,Ativo
2805,R FLORIANO PEIXOTO,2489,                                                                ,CENTRO                                                          ,FORTALEZA                                                       ,CE,60025131,CASA                          ,,Ativo
1390,R FLORIANO PEIXOTO,479, ,CENTRO                                                          ,FORTALEZA                                                       ,CE,60025130,PONTO COMERCIAL               ,,Ativo
4391,R FLORIANOPOLIS,1829,A,HENRIQUE JORGE,FORTALEZA,CE,60510225,RESIDENCIAL,0,Ativo
4392,R FLORIANOPOLIS,1829,B,HENRIQUE JORGE,FORTALEZA,CE,60510225,RESIDENCIAL,0,Ativo
4390,R FLORIANOPOLIS,1827,,HENRIQUE JORGE,FORTALEZA,CE,60510225,RESIDENCIAL,0,Ativo
1537,R FONSECA LOBO,345,AP 401 ED PATRICIA,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60175020,APARTAMENTO                   ,,Ativo
3767,R- FONSECA LOBO,1355,AP 1302 BL A ED VILLA LOBOS,ALDEOTA,FORTALEZA,CE,60175020,APARTEMENTO,,Ativo
1661,R FOTOGRAFO RIBEIRO,20, ,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170170,CASA                          ,,Ativo
3624,R- FRANCISCO EVANGELISTA DE BARROS,160,AP 203 RESIDENCIAL MAGAL,CAMURUPIM,FORTALEZA,CE,61625020,APARTAMENTO,,Ativo
3623,R- FRANCISCO EVANGELISTA DE BARROS,160,AP 202 RESIDENCIAL MAGAL,CAMURUPIM,FORTALEZA,CE,61625020,APARTAMENTO,,Ativo
3620,R- FRANCISCO EVANGELISTA DE BARROS,160,AP 103 RESIDENCIAL MAGAL,CAUCAIA,FORTALEZA,CE,61625020,APARTAMENTO,,Ativo
3619,R- FRANCISCO EVANGELISTA DE BARROS,160,AP 102 RESIDENCIAL MAGAL,CAMURUPIM,CAUACAI,CE,61625020,APARTAMENTO,,Ativo
3622,R- FRANCISCO EVANGELISTA DE BARROS,160,AP 201 RESIDENCIAL MAGAL,CAMURUPIM,FORTALEZA,CE,61625020,APARTAMENTO,,Ativo
3625,R- FRANCISCO EVANGELISTA DE BARROS,160,AP 204 RESIDENCIAL MAGAL,CAMURUPIM,FORTALEZA,CE,61625020,APARTAMENTO,,Ativo
3615,R- FRANCISCO EVANGELISTA DE BARROS ,160,AP 101 RESIDENCIAL MAGAL,CAMURUPIM,CAUCAIA,CE,61625020,APARTAMENTO,,Ativo
3621,R- FRANCISCO EVANGELISTA DE BARROS ,160,AP 104 RESIDENCIAL MAGAL,CAMURUPIM,FORTALEZA,CE,61625020,APARTAMENTO,,Ativo
4726,R FRANCISCO GLICERIO,937,AP 3 BL A COND JARDIM EUROPA,MARAPONGA,FORTALEZA ,CE,,APARTAMENTO,,Ativo
1868,R FRANCISCO GLICERIO,748, ,MARAPONGA                                                       ,FORTALEZA                                                       ,CE,60711050,TERRENO                       ,,Ativo
4781,R FRANCISCO GLICERIO,748,AP 16 (ENEL 742),MARAPONGA,fortaleza,CE,,Apartamento ,,Ativo
4693,R FRANCISCO GLICERIO,748 AP 06 ,(ENEL 742),MARAPONGA ,FORTALEZA ,CE,,,,Ativo
4464,R- FRANCISCO GLICERIO,748,AP 11,MARAPONGA,FORTALEZA,CE,60711055,,34,Ativo
1084,R FRANCISCO HOLANDA,992,AP 201 ED SAINT LOUIS,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60130040,APARTAMENTO                   ,,Ativo
2948,R- FRANCISCO HOLANDA,41,,DIONISIO TORRES,FORTALEZA,CE,60130040,,377,Ativo
3043,R- FRANCISCO LEANDRO,1759,AP 204 BL B COND HORTENCIA IV,MESSEJANA,FORTALEZA,CE,60840820,APARTAMENTO,,Ativo
3129,R- FRANCISCO LEANDRO,1759,AP 104 BL B COND HORTENCIA IV,MESSEJANA,FORTALEZA,CE,60840820,APARTAMENTO,,Ativo
3177,R- FRANCISCO LEANDRO,1759,AP 102 BL D ED HORTENCIA IV,MESSEJANA,FORTALEZA,CE,60840820,APARTAMENTO,,Ativo
3026,R- FRANCISCO LEANDRO,1759,AP105 BL B COND HORTENCIA IV,MESSEJANA,FORTALEZA,CE,60840820,APARTAMENTO,,Ativo
3025,R- FRANCISCO LEANDRO,1759,AP203 BL B COND HORTENCIA IV,MESSEJANA,FORTALEZA,CE,60840820,APATAMENTO,,Ativo
3418,R- FRANCISCO PAIXAO,25,AP 302 BL A ED MONTE SINAI RESIDENCE,PEDRAS,FORTALEZA,CE,61880000,APARTAMNTO,,Ativo
1348,R FRANCISCO XEREZ,80,AP 301 ED ARABELA,COCO                                                            ,FORTALEZA                                                       ,CE,60811360,APARTAMENTO                   ,,Ativo
3060,R FRANCISCO XEREZ,200,AP 204 BL A ED SALUSTIANO JOSE DE MELO,COCO                                                            ,FORTALEZA                                                       ,CE,60811360,APARTAMENTO                   ,,Ativo
1630,R FRANCISCO XEREZ,570,AP 1101 ED TAMISA,COCO                                                            ,FORTALEZA                                                       ,CE,60811360,APARTAMENTO                   ,,Ativo
1292,R FRANCISCO XEREZ,621, ,COCO                                                            ,FORTALEZA                                                       ,CE,60811360,CASA                          ,,Ativo
1388,R FRANCOIS TELES DE MENEZES,50,AP 204 BL 11 ED RECANTO DAS ACACIAS,FATIMA                                                          ,FORTALEZA                                                       ,CE,60415110,APARTAMENTO                   ,,Ativo
0127,R- FRANCOIS TELES DE MENEZES,188,AP 902 BL IRMA LUCIA ED SEG FATIMA,FATIMA,FORTALEZA,CE,60415110,APARTAMENTO,,Ativo
3940,R- FRANCOIS TELES DE MENEZES,120,AP 704 BL B ED JACINTA MARTO,FATIMA,FORTALEZA,CE,60415110,APARTAMENTO,,Ativo
2476,R FREDERICO BORGES,340,SALA 01,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175040,SALA                          ,,Ativo
2477,R FREDERICO BORGES,340,SALA 02,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175040,SALA                          ,,Ativo
2478,R FREDERICO BORGES,340,SALA 03,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175040,SALA                          ,,Ativo
1666,R FREDERICO BORGES,404, ,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175040,PONTO COMERCIAL               ,,Ativo
3236,R- FREDERICO BORGES,336,,MEIRELES,FORTALEZA,CE,60175040,PONTO COMEXIAL,,Ativo
3527,R- FREDERICO BORGES,134,,MEIRELES,FORTALEZA,CE,60175040,PONTO COMERCIAL,,Ativo
3659,R- FREDERICO BORGES,367,,MEIRELES,Fortaleza,CE,60175040,CASA,,Ativo
3764,R- FREDERICO BORGES,59,,VARJOTA,FORTALEZA,CE,60174040,PONTO COMECIAL,,Ativo
1982,R FREI MANSUETO,505,AP 902 ED MARES RESINDENCE,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
2080,R FREI MANSUETO,150,AP 101 ED MIRANTE DA VOLTA,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
1981,R FREI MANSUETO,505,AP 303 ED MAREES RESIDENCE,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
2498,R FREI MANSUETO,505,AP 1402 ED MAREES RESIDENCE,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
1984,R FREI MANSUETO,505,AP 501 ED MAREES RESIDENCE,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
2485,R FREI MANSUETO,780,QUIT 201,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,QUITINET                      ,,Ativo
2486,R FREI MANSUETO,780,QUIT 202,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,QUITINET                      ,,Ativo
2487,R FREI MANSUETO,780,QUIT 203,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,QUITINET                      ,,Ativo
2681,R FREI MANSUETO,758,AP 2004 ED COMFORT SUITES,VARJOTA                                                         ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
1730,R FREI MANSUETO,303,APTO 101 ED ALLETS,VARJOTA                                                         ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
2679,R FREI MANSUETO,1012, ,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,CASA                          ,,Ativo
2015,R FREI MANSUETO,150,AP 1501 ED MIRANTE DA VOLTA,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
2673,R FREI MANSUETO,150,AP 103 ED MIRANTE DA VOLTA,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,APARTAMENTO                   ,,Ativo
2236,R FREI MANSUETO,780, A2,VARJOTA                                                         ,FORTALEZA                                                       ,CE,60175070,PONTO COMERCIAL               ,,Ativo
2483,R FREI MANSUETO,780,QUIT 102,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,QUITINET                      ,,Ativo
2484,R FREI MANSUETO,780,QUIT 103,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60175070,QUITINET                      ,,Ativo
4301,R- FREI MANSUETO,505,AP 403 ED MAREES RESIDENCE,MEIRELES ,FORTALEZA ,CE,60175070,,,Ativo
4625,R- FREI MANSUETO,1077,AP 401 A ED CAIRO,VARJOTA,FORTALEZA,CE,,APARTAMENTO,,Ativo
4758, R- FREI MARCELINO,177,ALTOS,CENTRO,AQUIRAZ,CE,61700000,,60,Ativo
3889,R FREI MARCELINO,347,LOJA 3,VILA DA PRATA,AQUIRAZ,CE,61700000,LOJA,,Ativo
3891,R FREI MARCELINO,347,LOJA 5,VILA DA PRATA,AQUIRAZ,CE,61700000,LOJA,,Ativo
3887,R-  FREI MARCELINO,347,LOJA 1,VILA DA PRATA,AQUIRAZ,CE,61700000,LOJA,,Ativo
3893,R- FREI MARCELINO,347,LOJA 7,VILA DA PRATA,AQUIRAZ,CE,61700000,LOJA,,Ativo
3899,R- FREI MARCELINO,347,AP 103,VILA DA PRATA,AQUIRAZ,CE,61700000,APARTAMENTO,,Ativo
3890,R- FREI MARCELINO,347,LOJA 4,VILA DA PRATA,AQUIRAZ,CE,61700000,SALA,,Ativo
3892,R- FREI MARCELINO ,347,LOJA 6,VILA DA PRATTA,AQUIRAZ,CE,61700000,LOJA,,Ativo
4430,R FREI ODILON,78,,ALVARO WEYNE,FORTALEZA,CE,60336190,,,Ativo
3922,R- FREI ODILON ,78,,ALVORA WEYNE,FORTALEZA,CE,60336130,CASA,,Ativo
2085,R F (VILLAGE AGUA FRIA),101,AP 203 BL F ED VILLAGE AGUA FRIA,EDSON QUEIROZ                                                   ,FORTALEZA                                                       ,CE,60812370,APARTAMENTO                   ,,Ativo
2349,R F (VILLAGE AGUA FRIA),101,APT 301 BLOCO F QUADRA 2,EDSON QUEIROZ                                                   ,FORTALEZA                                                       ,CE,60812320,APARTAMENTO                   ,,Ativo
1035,R GENERAL SILVA JUNIOR,797,AP 203 BL A ED PRES CASTELO BRANCO,FATIMA                                                          ,FORTALEZA                                                       ,CE,60411200,APARTAMENTO                   ,,Ativo
